leg1NotionalAmount,leg2NotionalAmount,leg1FixedRate,leg1FixedRatePaymentFrequencyMultiplier,leg2UnderlierTenorMultiplier,CurrencyIV,NominalIV,leg1NotionalAmountUSD,MtM_leg1,MtM_leg2,total_delta,effectiveDate_year,effectiveDate_month,effectiveDate_day,effectiveDate_weekday,expirationDate_year,expirationDate_month,expirationDate_day,expirationDate_weekday,assetClass_IR,cleared_N,cleared_Y,deliveryType_CASH,event_Allocation,event_Amendment,event_BLENDING_REMNANT,event_Clearing Novation,event_Compression,event_DSF,event_FULL_NETTING,event_Full Netting,event_NETTING_REMNANT,event_New Trade,event_Other,event_PARTIAL_NETTING,event_Partial Netting,event_Partial Swap Unwind,event_RT Cancellation,event_RT Correction,event_Swap Unwind,event_TERMINATION_OFFSET,event_TRAD,event_TRANSFER_IN,event_UNDEFINED,event_Void,instrumentType_Swap,leg1FixedRateDayCount_01-Jan,leg1FixedRateDayCount_30/360,leg1FixedRateDayCount_365/360,leg1FixedRateDayCount_A001,leg1FixedRateDayCount_A004,leg1FixedRateDayCount_A005,leg1FixedRateDayCount_ACT/360,leg1FixedRateDayCount_ACT/365.FIXED,leg1NotionalCurrency_AUD,leg1NotionalCurrency_CAD,leg1NotionalCurrency_EUR,leg1NotionalCurrency_GBP,leg1NotionalCurrency_NZD,leg1NotionalCurrency_USD,leg1NotionalScheduleType_Constant,leg1SettlementCurrency_AUD,leg1SettlementCurrency_CAD,leg1SettlementCurrency_EUR,leg1SettlementCurrency_GBP,leg1SettlementCurrency_NZD,leg1SettlementCurrency_USD,leg1UnderlyingAssetOrContractType_Fixed-Floating,leg1UnderlyingAssetOrContractType_OIS,leg2NotionalCurrency_AUD,leg2NotionalCurrency_CAD,leg2NotionalCurrency_EUR,leg2NotionalCurrency_GBP,leg2NotionalCurrency_NZD,leg2NotionalCurrency_USD,leg2NotionalScheduleType_Constant,leg2SettlementCurrency_AUD,leg2SettlementCurrency_CAD,leg2SettlementCurrency_EUR,leg2SettlementCurrency_GBP,leg2SettlementCurrency_NZD,leg2SettlementCurrency_USD,leg1FixedRatePaymentFrequencyPeriod_DAIL,leg1FixedRatePaymentFrequencyPeriod_MNTH,leg1FixedRatePaymentFrequencyPeriod_YEAR,leg2UnderlierID_AUD-AONIA-OIS Compound,leg2UnderlierID_AUD-BBSW,leg2UnderlierID_CAD-CDOR,leg2UnderlierID_CAD-CORRA-OIS Compound,leg2UnderlierID_EUR-EURIBOR,leg2UnderlierID_EUR-EuroSTR-OIS Compound,leg2UnderlierID_GBP-SONIA-OIS Compound,leg2UnderlierID_NZD-BKBM FRA,leg2UnderlierID_NZD-NZIONA-OIS Compound,leg2UnderlierID_USD-Federal Funds-H.15-OIS-COMPOUND,leg2UnderlierID_USD-LIBOR-BBA,leg2UnderlierID_USD-SOFR-1M,leg2UnderlierID_USD-SOFR-OIS Compound,leg2UnderlierTenorPeriod_MNTH,leg2UnderlierTenorPeriod_YEAR
0.07792207792207792,0.07792207792207792,0.9257731958762886,5.0,2.0,0.0,0.0,0.008811606207115703,-0.18831575983585555,-0.2545498576295193,-0.21157679745796243,0.25,-0.8333333333333334,1.3,-2.0,0.14285714285714285,-0.8333333333333334,1.4,0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,False,False,0,False,False,True
-0.14285714285714285,-0.14285714285714285,1.387216494845361,0.0,0.0,0.0,0.0,-0.12336248689961983,-0.2065167378725973,-0.35640742609711,-0.33114285309523345,0.25,-0.8333333333333334,0.2,1.0,-0.14285714285714285,-0.8333333333333334,0.3,0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0,True,False,0,False,False,True
-0.18614718614718614,-0.18614718614718614,-0.3921649484536082,0.0,19.0,0.0,0.0,-0.16433645576270786,-0.2256963394832353,-0.356348740220851,-0.342487117474165,7.5,-0.3333333333333333,-0.2,-2.0,6.714285714285714,-0.3333333333333333,-0.1,0.6666666666666666,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,False,False,0,False,False,True
-0.008658008658008658,-0.008658008658008658,0.6767010309278351,5.0,2.0,0.0,0.0,-0.05463195848411736,-0.21140949512847676,-0.2900553658853473,-0.2516094428652145,0.25,0.5,0.3,0.0,0.14285714285714285,0.5,0.4,1.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,False,False,0,False,False,True
1.2683982683982684,1.2683982683982684,1.3837113402061856,0.0,1.0,0.0,0.0,1.3129293248602396,0.046984565649384614,-0.2581714401703057,-0.24798389968712256,0.25,0.16666666666666666,0.9,0.0,-0.2857142857142857,0.5,0.4,0.0,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0,True,False,0,False,True,False
-0.09523809523809523,-0.09523809523809523,0.480618556701031,0.0,2.0,0.0,0.0,-0.06718849732925723,-0.19376128537673648,-0.35046446425977806,-0.3217417572446352,1.75,0.0,0.3,0.0,1.0,0.0,0.4,1.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,False,False,0,False,False,True
-0.11688311688311688,-0.11688311688311688,0.2567010309278351,0.0,4.0,0.0,0.0,-0.09031896362293595,-0.20128165128245268,-0.35126664424824566,-0.3324722741684109,3.75,0.5,0.4,-2.0,2.4285714285714284,0.5,0.5,1.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,False,False,0,False,False,True
1.6147186147186148,1.6147186147186148,1.2670103092783507,0.0,1.0,0.0,0.0,1.1349348794765024,0.10093902056578227,-0.26854066861342346,-0.2242777305253047,0.25,-0.3333333333333333,-0.4,1.0,-0.2857142857142857,0.0,-0.8,0.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,False,False,0,False,True,False
1.6147186147186148,1.6147186147186148,1.2670103092783507,0.0,1.0,0.0,0.0,1.1349348794765024,-0.1716865933866217,-0.26854066861342346,-0.2242777305253047,0.25,-0.3333333333333333,-0.4,1.0,-0.2857142857142857,0.0,-0.8,0.3333333333333333,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,False,False,0,False,True,False
8.41125541125541,8.41125541125541,0.6762886597938144,0.0,0.0,0.0,0.0,9.02308475608648,0.5394911042759828,0.5838962518669953,0.7627435142350393,0.25,-0.16666666666666666,-0.7,0.0,-0.2857142857142857,0.0,0.5,0.0,True,False,True,True,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,True,0,0,0,True,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,True,False
