leg1NotionalAmount,leg2NotionalAmount,leg1FixedRate,leg1FixedRatePaymentFrequencyMultiplier,leg2UnderlierTenorMultiplier,leg1NotionalAmountUSD,MtM_leg1,MtM_leg2,total_delta,effectiveDate_year,effectiveDate_month,effectiveDate_day,effectiveDate_weekday,expirationDate_year,expirationDate_month,expirationDate_day,expirationDate_weekday,cleared_Y,event_Allocation,event_Amendment,event_BLENDING_REMNANT,event_Clearing Novation,event_Compression,event_DSF,event_FULL_NETTING,event_Full Netting,event_NETTING_REMNANT,event_New Trade,event_Other,event_PARTIAL_NETTING,event_Partial Netting,event_Partial Swap Unwind,event_RT Cancellation,event_RT Correction,event_Swap Unwind,event_TERMINATION_OFFSET,event_TRAD,event_TRANSFER_IN,event_UNDEFINED,event_Void,leg1FixedRateDayCount_30/360,leg1FixedRateDayCount_365/360,leg1FixedRateDayCount_A001,leg1FixedRateDayCount_A004,leg1FixedRateDayCount_A005,leg1FixedRateDayCount_ACT/360,leg1FixedRateDayCount_ACT/365.FIXED,leg1NotionalCurrency_CAD,leg1NotionalCurrency_EUR,leg1NotionalCurrency_GBP,leg1NotionalCurrency_NZD,leg1NotionalCurrency_USD,leg1SettlementCurrency_CAD,leg1SettlementCurrency_EUR,leg1SettlementCurrency_GBP,leg1SettlementCurrency_NZD,leg1SettlementCurrency_USD,leg1UnderlyingAssetOrContractType_OIS,leg2NotionalCurrency_CAD,leg2NotionalCurrency_EUR,leg2NotionalCurrency_GBP,leg2NotionalCurrency_NZD,leg2NotionalCurrency_USD,leg2SettlementCurrency_CAD,leg2SettlementCurrency_EUR,leg2SettlementCurrency_GBP,leg2SettlementCurrency_NZD,leg2SettlementCurrency_USD,leg1FixedRatePaymentFrequencyPeriod_MNTH,leg1FixedRatePaymentFrequencyPeriod_YEAR,leg2UnderlierID_AUD-BBSW,leg2UnderlierID_CAD-CDOR,leg2UnderlierID_CAD-CORRA-OIS Compound,leg2UnderlierID_EUR-EURIBOR,leg2UnderlierID_EUR-EuroSTR-OIS Compound,leg2UnderlierID_GBP-SONIA-OIS Compound,leg2UnderlierID_NZD-BKBM FRA,leg2UnderlierID_NZD-NZIONA-OIS Compound,leg2UnderlierID_USD-Federal Funds-H.15-OIS-COMPOUND,leg2UnderlierID_USD-LIBOR-BBA,leg2UnderlierID_USD-SOFR-1M,leg2UnderlierID_USD-SOFR-OIS Compound,leg2UnderlierTenorPeriod_YEAR,CurrencyIV,NominalIV
-0.04748680333255602,-0.04748680333255602,0.8767544096715493,5.0,2.0,-0.10466988727858294,-0.06519812862071474,-0.38376420884032597,-0.33704748051668326,2023,1,30,0,2026,1,30,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.2204744440440101,-0.2204744440440101,1.3807812190332056,0.0,0.0,-0.22544283413848631,-0.35105974255662337,-0.4810639270179625,-0.4511600737937463,2023,1,19,3,2024,1,19,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,True,False,0,False,True,0.0,0.0
-0.2543935892815501,-0.2543935892815501,-0.5628074158153614,0.0,19.0,-0.26288244766505636,-0.3808871342759126,-0.48102857911358365,-0.4620535975090779,2052,4,15,0,2072,4,15,4,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.11532509380763604,-0.11532509380763604,0.6046970434030593,5.0,2.0,-0.16264090177133655,-0.19423378278845047,-0.41721122204569433,-0.375315142499408,2023,9,20,2,2026,9,20,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0,False,False,0,False,True,0.0,0.0
0.8852896906997944,0.8852896906997944,1.3769525971569105,0.0,1.0,1.0869565217391304,-0.0978890825910094,-0.3869931602846726,-0.37166183527888863,2023,7,26,2,2023,9,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,True,False,0,False,False,0.0,0.0
-0.18316338428271609,-0.18316338428271609,0.39051943138208756,0.0,2.0,-0.17411433172302737,-0.3409797355537572,-0.4753991744464654,-0.44221216677696645,2029,6,20,2,2032,6,20,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,False,False,0,False,True,0.0,0.0
-0.20012295690148607,-0.20012295690148607,0.1459380574023026,0.0,4.0,-0.19524959742351047,-0.3537182457226025,-0.476164012427535,-0.4524261683328958,2037,9,21,0,2042,9,21,6,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0,False,False,0,False,True,0.0,0.0
1.1566428526001145,1.1566428526001145,1.2494820099814425,0.0,1.0,0.9243156199677939,-0.049672127908007284,-0.3970068969132368,-0.34918979147576407,2023,4,13,3,2023,6,8,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,0,False,False,0.0,0.0
1.1566428526001145,1.1566428526001145,1.2494820099814425,0.0,1.0,0.9243156199677939,-0.049672127908007284,-0.3970068969132368,-0.34918979147576407,2023,4,13,3,2023,6,8,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0,False,False,0,False,False,0.0,0.0
6.4819486548938965,6.4819486548938965,0.6042466172999656,0.0,0.0,8.132045088566828,1.7831432058100354,0.41858810729548973,0.5928149334433364,2023,5,10,2,2023,6,21,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,0,False,False,0.0,0.0
